,,,Life expectancy,,,,,,,,,,,,,,,,,,Premature age-adjusted mortality,,,,,,,,,,,,,,,,,,,Child mortality,,,,,,,,,,,,,,,,,,,Infant mortality,,,,,,,,,,,,,,,,,,,Frequent physical distress,,,Frequent mental distress,,,Diabetes prevalence,,,HIV prevalence,,Food insecurity,,Limited access to healthy foods,,Drug overdose deaths,,,,,,,,,,,,,,,,,,,Motor vehicle crash deaths,,,,,,,,,,,,,,,,,,,Insufficient sleep,,,Uninsured adults,,,,Uninsured children,,,,Other primary care providers,,High school graduation,,Disconnected youth,,,Reading scores,,,,,Math scores,,,,,Median household income,,,,,,,,,,,,,,,,,,Children eligible for free or reduced price lunch,Residential segregation - Black/White,Residential segregation - non-White/White,Homicides,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,Firearm fatalities,,,,,,,,,,,,,,,,,,,Juvenile arrests,,,,Traffic volume,Homeownership,,,,Severe housing cost burden,,,,Broadband access,,,,Population,% below 18 years of age,% 65 and older,% Non-Hispanic Black,,% American Indian & Alaska Native,,% Asian,,% Native Hawaiian/Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% not proficient in English,,,,% Females,% Rural,,
48337,Texas,Montague,74.4,73.1,75.8,,,,,,,,,,,,,,,,393,501,447,554,,,,,,,,,,,,,,,,18,101,60,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,15,16,14,17,14,8,22,13,79,3190,16,1369,7,12,20,11,36,,,,,,,,,,,,,,,,33,24,17,34,,,,,,,,,,,,,,,,37,35,38,2850,26,23,29,667,14,11,18,15,6606:1,251,94,21,10,32,2.9,,,2.5,3.1,3.0,,,2.7,3.2,53649,47282,60016,132250,86406,178094,,,,,,,39044,24037,54051,52410,48602,56218,55,,45,,,,,,,,,,,,,,,,,,,21,22,13,34,22,,,,,,,,,,,,,,,,20,20,13,32,,,,,,,,,,,,,,,,1-4,1-4,1800,,49,5647,72,69,76,891,12,9,16,72,5632,68,76,19818,22.4,22.4,132,0.7,274,1.4,97,0.5,13,0.1,2214,11.2,16934,85.4,331,2,1,3,50.9,11623,58.9,
48339,Texas,Montgomery,79.7,79.4,79.9,102.8,78.3,127.4,92.8,87.4,98.2,77.4,76.0,78.9,86.5,85.0,88.0,78.9,78.6,79.2,6012,307,299,315,,,,125,97,158,422,378,466,200,183,217,331,321,340,273,45,39,50,,,,,,,65,41,98,46,37,56,43,36,50,253,5,4,6,,,,,,,,,,4,3,5,5,5,6,11,10,12,13,11,14,9,7,13,862,180,69390,13,26684,6,263,15,13,17,,,,,,,,,,6,4,8,19,17,22,457,12,11,13,,,,,,,11,7,16,10,8,12,13,11,14,35,33,36,74236,21,19,22,17720,11,9,13,73,1371:1,7552,93,5,3,6,3.0,3.7,2.7,2.7,3.2,3.3,4.2,2.9,3.1,3.4,88833,83421,94245,79132,43527,114737,116696,90701,142691,72103,62909,81297,56541,51938,61144,87355,84749,89961,46,37,22,3,3,4,,,,,,,13,9,20,3,2,4,3,2,4,467,16,15,18,16,,,,11,6,20,9,5,15,8,5,10,19,17,21,344,12,11,13,,,,,,,18,11,26,5,4,8,14,12,16,697,474,63200,19,254,141137,71,70,72,20874,11,10,12,90,178545,89,91,607391,26.1,13.4,32465,5.3,5925,1.0,19784,3.3,733,0.1,152837,25.2,391093,64.4,22744,4,4,5,50.5,103571,22.7,
48341,Texas,Moore,77.8,76.4,79.1,,,,,,,,,,83.4,79.1,87.6,74.7,72.6,76.9,240,408,355,460,,,,,,,,,,325,260,401,523,428,618,11,40,20,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,16,15,13,16,9,4,18,22,134,2740,13,3088,14,,,,,,,,,,,,,,,,,,,,49,32,24,42,,,,,,,,,,29,18,43,39,24,60,38,37,39,3787,31,28,34,1073,15,11,19,33,2991:1,335,98,,,,2.8,2.6,,2.7,3.2,3.0,3.4,,2.9,3.4,55099,50645,59553,,,,82500,40992,124008,43463,35407,51519,51363,49221,53505,64639,54916,74362,64,29,9,,,,,,,,,,,,,,,,,,,16,16,9,26,15,,,,,,,,,,,,,,,,15,14,8,23,,,,,,,,,,,,,,,,27,36,2500,25,147,4433,66,62,70,392,6,3,9,84,5680,81,88,20940,31.8,11.3,760,3.6,370,1.8,1305,6.2,48,0.2,11994,57.3,6576,31.4,2970,15,13,18,48.1,3683,16.8,
48343,Texas,Morris,74.3,72.6,75.9,,,,,,,73.6,70.1,77.0,,,,73.7,71.6,75.7,258,526,457,594,,,,,,,560,418,734,,,,546,461,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,15,14,17,15,6,28,21,203,2320,19,89,1,,,,,,,,,,,,,,,,,,,,24,27,17,41,,,,,,,,,,,,,,,,39,37,40,1425,21,18,24,289,10,7,13,40,2478:1,119,96,,,,2.5,,2.0,2.4,2.9,2.7,,2.1,2.7,3.1,43304,37490,49118,,,,,,,28657,19450,37864,42849,34114,51584,47697,40709,54685,79,16,17,,,,,,,,,,,,,,,,,,,10,17,8,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,5,1100,,55,3734,73,70,76,522,11,7,14,78,3990,73,82,12388,23.1,22.0,2680,21.6,171,1.4,83,0.7,16,0.1,1322,10.7,7891,63.7,160,1,0,3,52.0,10143,78.4,
48345,Texas,Motley,,,,,,,,,,,,,,,,,,,24,485,288,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,15,14,16,13,7,24,,,170,15,115,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,37,134,22,18,25,35,14,10,18,83,1200:1,,,,,,,,,,,,,,,,40217,34443,45991,,,,,,,,,,62727,48165,77289,37222,24310,50134,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,0,0,334,68,61,76,17,4,0,17,70,340,59,80,1200,19.8,30.7,29,2.4,28,2.3,2,0.2,3,0.3,231,19.3,915,76.3,4,0,0,6,49.0,1210,100.0,
48347,Texas,Nacogdoches,77.0,76.3,77.7,,,,,,,74.0,72.1,75.9,94.8,82.0,107.6,76.4,75.5,77.3,834,413,383,442,,,,,,,567,482,652,191,136,261,428,390,465,32,52,36,74,,,,,,,,,,,,,,,,23,4,2,6,,,,,,,,,,,,,,,,15,13,16,16,15,17,12,10,15,116,213,12430,19,8662,13,15,8,4,13,,,,,,,,,,,,,,,,100,22,18,26,,,,,,,22,13,34,15,8,25,24,19,31,39,38,41,9057,25,22,28,1804,12,9,15,98,1019:1,732,93,6,2,9,2.8,,2.2,2.8,3.2,3.0,,2.3,3.0,3.3,46207,41085,51329,29722,14517,44927,87321,75168,99474,23305,18833,27777,38813,31591,46035,52052,48846,55258,67,46,39,5,3,8,,,,,,,13,7,24,,,,4,2,8,51,15,11,20,16,,,,,,,,,,,,,,,,48,15,11,19,,,,,,,,,,,,,,,,48,36,5800,14,98,13439,57,55,59,3560,16,13,18,79,18735,77,81,65204,23.0,15.3,11485,17.6,560,0.9,864,1.3,39,0.1,13046,20.0,38631,59.2,2371,4,3,5,51.9,29978,46.5,
48349,Texas,Navarro,75.6,74.8,76.4,,,,,,,74.6,72.5,76.6,83.5,79.0,87.9,74.3,73.2,75.4,818,471,438,505,,,,,,,520,425,615,280,218,353,526,480,572,35,67,47,94,,,,,,,,,,70,39,116,77,45,124,31,6,4,9,,,,,,,,,,,,,,,,15,14,16,16,15,17,18,11,27,83,207,8100,17,5014,11,22,15,9,22,,,,,,,,,,,,,,,,69,20,16,26,,,,,,,,,,15,8,26,23,17,31,38,37,39,7443,27,24,29,1562,12,9,14,52,1927:1,652,94,8,4,13,2.7,,2.4,2.5,3.0,2.9,,2.4,2.9,3.1,48649,43374,53924,,,,,,,26856,15562,38150,41474,35758,47190,54937,51968,57906,72,36,16,6,3,9,,,,,,,,,,,,,,,,57,23,17,30,23,,,,,,,,,,,,,,,,40,16,12,22,,,,,,,,,,,,,,,,34,13,5200,9,128,11947,69,66,71,1785,11,9,13,76,13186,73,79,50113,26.4,17.3,6310,12.6,569,1.1,401,0.8,833,1.7,14303,28.5,27400,54.7,2932,6,5,8,50.9,25136,52.7,
48351,Texas,Newton,76.9,75.2,78.7,,,,,,,77.3,72.7,81.9,,,,76.6,74.6,78.6,275,505,441,568,,,,,,,519,385,684,,,,510,437,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,17,17,16,18,8,4,16,8,68,2820,20,1751,12,,,,,,,,,,,,,,,,,,,,20,21,13,32,,,,,,,,,,,,,,,,40,39,41,1688,23,20,25,347,12,9,15,15,6798:1,131,96,,,,2.6,,2.1,,2.9,2.7,,2.3,,3.0,45890,39209,52571,,,,,,,21860,12381,31339,,,,45453,38886,52020,68,35,36,,,,,,,,,,,,,,,,,,,20,27,16,43,29,,,,,,,,,,,,,,,,19,27,17,43,,,,,,,,,,,,,,,,1-4,1-4,1100,,5,4497,85,82,87,325,7,4,10,70,3716,64,76,13595,19.6,21.2,2663,19.6,132,1.0,79,0.6,2,0.0,534,3.9,9968,73.3,31,0,0,1,48.7,14445,100.0,
48353,Texas,Nolan,74.8,73.4,76.2,,,,,,,,,,78.4,75.7,81.0,73.6,71.9,75.3,274,544,476,611,,,,,,,,,,383,290,496,622,529,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,16,15,14,16,16,8,28,18,150,2350,16,1175,8,,,,,,,,,,,,,,,,,,,,21,20,12,31,,,,,,,,,,28,14,51,17,8,31,37,36,38,1784,22,20,25,417,10,8,13,75,1338:1,163,87,31,12,49,3.0,,,2.9,3.2,3.4,,,3.3,3.5,46389,42309,50469,,,,,,,27830,20056,35604,42316,32421,52211,46672,44764,48580,62,42,37,,,,,,,,,,,,,,,,,,,13,20,10,34,17,,,,,,,,,,,,,,,,12,16,8,28,,,,,,,,,,,,,,,,64,21,1600,53,125,3635,67,65,69,476,9,6,13,73,3938,69,77,14714,26.0,18.6,637,4.3,189,1.3,118,0.8,17,0.1,5753,39.1,7957,54.1,410,3,1,4,50.1,4969,32.7,
48355,Texas,Nueces,78.4,78.1,78.7,,,,89.7,84.9,94.4,73.8,71.9,75.6,79.5,79.0,79.9,77.2,76.6,77.7,4753,401,390,413,,,,166,121,223,607,530,685,382,367,397,430,409,451,145,41,34,47,,,,,,,102,54,175,38,31,46,42,29,60,166,5,4,6,,,,,,,,,,5,4,5,5,4,7,13,12,14,13,12,15,13,11,15,633,212,52610,15,35706,10,174,16,14,18,,,,,,,28,14,49,12,10,15,24,19,30,327,13,12,14,,,,,,,17,10,28,11,10,13,17,14,20,35,34,37,53216,25,23,26,9671,10,8,13,104,961:1,4545,91,10,8,12,2.9,3.6,2.8,2.8,3.3,3.1,4.1,2.9,3.1,3.4,56079,52416,59742,45933,35241,56625,77759,65751,89767,38348,29846,46850,50479,48888,52070,68953,66263,71643,64,40,28,7,6,8,,,,,,,18,11,29,8,6,9,5,4,7,260,14,12,16,14,,,,,,,,,,9,7,11,25,21,29,264,15,13,16,,,,,,,27,16,42,11,9,12,23,19,27,841,183,34900,29,647,75017,58,57,59,18075,14,13,15,81,105230,80,82,362294,24.3,14.9,12575,3.5,3147,0.9,8066,2.2,520,0.1,233647,64.5,103942,28.7,8280,2,2,3,50.6,21935,6.4,
48357,Texas,Ochiltree,78.6,76.9,80.3,,,,,,,,,,91.8,70.7,112.9,77.8,75.5,80.1,95,330,266,404,,,,,,,,,,280,184,407,338,254,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,14,13,16,12,6,26,5,65,1200,12,232,2,,,,,,,,,,,,,,,,,,,,23,32,20,48,,,,,,,,,,26,12,48,37,19,65,36,35,37,1850,33,29,36,573,18,13,22,51,1967:1,146,98,,,,2.8,,,2.7,3.1,2.9,,,2.8,3.1,62567,54300,70834,40417,19399,61435,,,,,,,43065,36259,49871,61578,54130,69026,58,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1-4,1300,,49,2556,73,67,79,296,9,5,14,76,2633,69,82,9836,31.0,11.7,62,0.6,176,1.8,67,0.7,8,0.1,5451,55.4,4112,41.8,1129,12,9,15,49.8,1422,13.9,
48359,Texas,Oldham,78.3,74.3,82.3,,,,,,,,,,,,,,,,20,279,168,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,14,15,13,16,12,5,27,,,280,14,709,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,34,37,210,16,14,19,31,10,7,12,0,2112:0,,,,,,3.0,,,,,3.4,,,,,59404,51162,67646,,,,,,,,,,53611,32747,74475,64583,58012,71154,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1-4,300,,44,466,78,73,83,34,7,0,18,79,471,57,100,2112,23.4,15.0,69,3.3,27,1.3,30,1.4,1,0.0,362,17.1,1602,75.9,38,2,0,5,47.6,2052,100.0,
48361,Texas,Orange,74.3,73.7,74.9,,,,,,,71.4,69.2,73.6,93.0,84.7,101.4,73.9,73.3,74.6,1578,534,507,561,,,,,,,689,579,799,181,117,267,545,515,575,56,67,50,87,,,,,,,,,,,,,,,,65,8,6,11,,,,,,,,,,,,,,,,13,12,15,15,14,17,16,11,21,143,208,14130,17,7126,9,47,19,14,25,,,,,,,,,,,,,,,,139,24,20,28,,,,,,,,,,,,,,,,39,37,40,9501,19,17,22,2050,10,7,12,38,2606:1,1055,93,10,5,14,2.8,,2.2,2.7,2.8,2.9,,2.3,2.8,2.9,62976,56686,69266,,,,81619,61732,101506,38136,33507,42765,52308,46678,57938,63218,59367,67069,51,74,64,7,5,10,,,,,,,23,12,40,,,,6,4,9,74,18,14,22,18,,,,,,,,,,,,,,,,64,15,12,19,,,,,,,29,15,53,,,,15,11,19,23,53,8100,9,209,23864,75,73,77,2352,8,6,9,81,25592,79,83,83396,24.8,16.5,7147,8.6,651,0.8,987,1.2,86,0.1,7074,8.5,66534,79.8,1002,1,1,2,50.4,28783,35.2,
48363,Texas,Palo Pinto,76.6,75.5,77.6,,,,,,,,,,81.3,77.6,85.0,75.5,74.2,76.8,496,442,400,483,,,,,,,,,,272,191,377,477,428,526,17,63,37,102,,,,,,,,,,,,,,,,20,8,5,12,,,,,,,,,,,,,,,,14,13,16,16,14,17,15,9,23,25,104,4770,17,3781,13,17,20,11,31,,,,,,,,,,,,,,,,49,25,18,33,,,,,,,,,,,,,,,,37,35,38,4257,26,23,29,1008,15,11,18,55,1824:1,291,94,,,,2.5,,,2.5,2.6,2.7,,,2.5,2.8,50159,44209,56109,,,,80549,51788,109310,,,,40254,31060,49448,52311,48504,56118,70,67,36,,,,,,,,,,,,,,,,,,,24,15,10,23,17,,,,,,,,,,,,,,,,16,11,6,18,,,,,,,,,,,,,,,,24,7,2600,12,54,7456,73,71,74,1539,16,12,19,76,7756,73,79,29189,23.0,20.2,663,2.3,332,1.1,289,1.0,27,0.1,5884,20.2,21785,74.6,964,4,2,5,50.9,14116,50.2,
48365,Texas,Panola,75.7,74.5,76.9,,,,,,,72.6,69.5,75.6,87.5,68.4,106.6,75.8,74.5,77.2,394,453,405,500,,,,,,,594,464,749,,,,450,396,505,13,59,32,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,16,16,14,17,13,6,23,40,206,3940,17,1634,7,,,,,,,,,,,,,,,,,,,,62,38,29,48,,,,,,,42,21,74,,,,39,28,51,38,36,39,2955,23,20,25,676,12,9,15,26,3866:1,320,97,,,,2.9,,2.3,2.6,3.1,3.0,,2.5,2.7,3.3,56882,50664,63100,,,,,,,39837,13689,65985,50938,42399,59477,56336,51750,60922,53,31,29,8,4,14,,,,,,,,,,,,,,,,20,16,9,25,17,,,,,,,,,,,,,,,,27,23,15,34,,,,,,,,,,,,,,,,15,6,2300,9,24,6626,77,75,79,690,8,6,11,73,6332,70,77,23194,23.3,19.8,3586,15.5,176,0.8,206,0.9,15,0.1,2107,9.1,16874,72.8,365,2,,,50.4,17304,72.7,
48367,Texas,Parker,78.6,78.1,79.1,,,,,,,83.8,76.4,91.1,84.6,80.6,88.7,78.2,77.7,78.7,1708,337,321,354,,,,,,,,,,254,202,315,350,332,368,59,44,33,57,,,,,,,,,,66,38,107,39,28,53,59,6,4,7,,,,,,,,,,,,,,,,11,10,13,13,12,15,9,6,14,107,94,16090,12,6145,5,38,9,6,13,,,,,,,,,,,,,,,,176,19,16,22,,,,,,,,,,12,6,20,20,17,24,35,33,36,16762,20,18,22,4202,12,9,14,43,2342:1,1461,96,8,5,12,3.0,,2.6,2.8,3.1,3.1,,2.6,2.9,3.2,82501,76564,88438,62452,22667,102237,119375,74938,163812,53649,52459,54839,65227,59048,71406,80338,77365,83311,35,57,23,2,2,4,,,,,,,,,,,,,,,,127,19,15,22,19,,,,,,,,,,,,,,,,96,14,12,17,,,,,,,,,,,,,,,,70,101,14200,12,103,34897,79,77,80,4453,10,9,12,85,37656,84,87,142878,24.7,15.6,2113,1.5,1321,0.9,979,0.7,104,0.1,18607,13.0,118054,82.6,2415,2,1,3,50.2,65578,56.1,
48369,Texas,Parmer,77.6,75.6,79.7,,,,,,,,,,79.1,75.8,82.3,75.3,71.4,79.3,102,352,282,421,,,,,,,,,,324,241,425,428,304,585,11,98,49,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,16,15,13,16,11,4,23,,,1230,13,2047,20,,,,,,,,,,,,,,,,,,,,19,28,17,43,,,,,,,,,,,,,,,,37,36,38,1837,32,29,36,570,20,14,25,125,800:1,146,93,20,7,33,2.6,,,2.4,3.3,3.1,,,3.0,3.5,50607,43391,57823,,,,,,,,,,48409,37510,59308,62205,52248,72162,70,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,1-4,1100,,108,2144,67,61,73,231,8,4,11,66,2115,61,71,9605,28.2,14.2,101,1.1,160,1.7,92,1.0,34,0.4,6218,64.7,3161,32.9,1092,12,9,16,48.3,6163,60.0,
48371,Texas,Pecos,78.4,76.9,79.8,,,,,,,,,,81.1,79.0,83.3,74.4,71.9,77.0,184,371,317,425,,,,,,,,,,311,252,381,508,399,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,14,13,15,17,7,35,22,171,1860,12,921,6,,,,,,,,,,,,,,,,,,,,30,27,18,39,,,,,,,,,,22,13,36,45,24,76,37,36,38,2199,28,25,32,547,14,10,18,76,1319:1,201,92,,,,2.7,,,2.6,2.8,3.1,,,3.1,3.1,52763,45753,59773,,,,78594,60207,96981,,,,46164,33263,59065,69583,43377,95789,63,39,22,,,,,,,,,,,,,,,,,,,16,21,12,33,20,,,,,,,,,,,,,,,,13,16,9,28,,,,,,,,,,,,,,,,10,15,1500,17,95,3363,72,69,76,328,7,4,11,63,2947,56,70,15823,24.5,13.5,615,3.9,225,1.4,203,1.3,15,0.1,10924,69.0,3924,24.8,1045,7,5,9,43.3,6168,39.8,
48373,Texas,Polk,73.7,73.0,74.4,,,,,,,73.2,71.2,75.2,83.3,78.0,88.7,72.9,71.9,73.8,1028,482,450,514,,,,,,,546,437,675,287,211,382,509,470,549,16,40,23,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,16,16,14,17,20,12,33,191,447,8690,18,5344,12,16,11,6,17,,,,,,,,,,,,,,,,91,27,22,33,,,,,,,,,,,,,,,,38,37,40,6786,25,23,28,1316,13,10,16,55,1834:1,449,93,12,6,18,2.8,,2.4,2.6,2.9,2.9,,2.6,2.8,3.0,50416,45529,55303,35982,30322,41642,171364,63490,279238,33101,25602,40600,47159,40945,53373,51501,48675,54327,73,46,41,7,5,11,,,,,,,,,,,,,,,,59,23,17,30,24,,,,,,,,,,,,,,,,53,22,16,28,,,,,,,,,,,,,,,,36,55,4000,23,81,13711,76,74,78,1828,11,8,13,71,12889,68,75,51353,19.9,19.0,4949,9.6,1170,2.3,436,0.8,55,0.1,7975,15.5,36394,70.9,1097,2,2,3,45.9,35258,77.6,
48375,Texas,Potter,73.8,73.3,74.3,,,,89.4,76.4,102.4,70.5,68.6,72.3,78.7,77.4,80.0,72.1,71.4,72.9,1935,540,515,564,,,,316,236,414,676,585,766,382,343,422,620,584,656,94,72,58,88,,,,,,,127,75,201,65,47,88,63,41,91,98,7,6,9,,,,,,,,,,7,5,10,6,4,8,15,14,16,15,14,17,11,6,18,273,286,19280,16,12564,10,58,16,12,21,,,,,,,,,,,,,,,,192,23,20,26,,,,,,,24,15,37,23,18,29,23,19,28,37,35,38,20260,31,28,33,4073,12,9,15,200,500:1,2281,90,11,7,14,2.9,2.9,2.5,2.8,3.1,3.1,3.2,2.6,3.1,3.4,41138,36544,45732,26957,6608,47306,49382,37736,61028,31986,28305,35667,36975,34331,39619,49732,47058,52406,73,49,40,9,7,12,,,,,,,23,14,36,8,5,12,8,5,11,139,24,20,28,23,,,,,,,19,10,33,7,4,12,38,31,46,121,20,17,24,,,,,,,31,18,48,10,7,16,28,22,36,353,84,12400,35,413,24484,55,54,57,6912,16,14,18,74,32846,72,76,117415,27.3,12.9,11840,10.1,1621,1.4,6850,5.8,166,0.1,45866,39.1,50752,43.2,9668,9,8,10,48.6,10892,9.0,
48377,Texas,Presidio,88.8,84.7,92.9,,,,,,,,,,,,,,,,64,274,208,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,18,22,17,15,19,19,11,35,7,125,1550,22,3346,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,37,40,1386,40,35,44,321,17,12,22,45,2235:1,124,92,,,,2.5,,,,,2.8,,,,,33499,28078,38920,,,,,,,,,,,,,,,,90,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1-4,700,,28,1471,58,49,67,284,12,4,20,48,1230,42,55,6704,26.8,23.9,64,1.0,117,1.7,210,3.1,1,0.0,5494,82.0,863,12.9,1841,28,20,36,48.7,3164,40.5,
48379,Texas,Rains,77.5,75.9,79.1,,,,,,,,,,,,,,,,234,421,360,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,15,16,14,17,9,4,16,13,125,1740,15,,,,,,,,,,,,,,,,,,,,,,21,26,16,40,,,,,,,,,,,,,,,,37,36,38,1677,25,22,28,374,15,11,19,16,6257:1,113,88,,,,2.6,,,2.2,2.7,2.8,,,2.6,2.8,65657,60174,71140,,,,,,,43661,23771,63551,45750,15383,76117,52941,45044,60838,63,3,2,,,,,,,,,,,,,,,,,,,12,22,11,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1-4,1000,,52,3366,78,75,81,410,10,6,14,73,3145,68,77,12514,20.2,25.0,310,2.5,149,1.2,106,0.8,7,0.1,1179,9.4,10615,84.8,126,1,0,2,50.1,10175,93.2,
48381,Texas,Randall,79.2,78.7,79.7,,,,89.4,73.8,104.9,76.8,72.5,81.1,82.0,80.3,83.8,78.7,78.1,79.3,1478,328,310,345,,,,,,,333,226,473,246,204,288,346,325,366,76,59,46,73,,,,,,,210,109,368,42,24,68,53,39,72,71,6,5,8,,,,,,,,,,,,,,,,11,10,12,13,11,14,8,4,13,146,129,15830,12,4375,4,52,13,10,17,,,,,,,,,,,,,,,,135,15,12,17,,,,,,,,,,10,6,16,16,13,19,33,32,35,12701,16,14,17,2631,8,6,10,54,1836:1,688,95,6,3,8,3.1,3.4,2.8,2.9,3.2,3.3,3.8,2.7,3.1,3.4,70694,66725,74663,73375,56058,90692,83585,65423,101747,49962,33544,66380,60211,51787,68635,70634,68224,73044,43,55,29,3,2,4,,,,,,,,,,,,,,,,153,23,19,26,23,,,,,,,,,,10,5,17,27,22,31,99,15,12,18,,,,,,,,,,,,,,,,174,112,12900,22,253,34978,71,70,72,4569,9,8,11,88,43539,87,89,137713,23.9,15.6,4268,3.1,1348,1.0,2492,1.8,109,0.1,31772,23.1,96360,70.0,1547,1,1,2,50.9,17355,14.4,
48383,Texas,Reagan,80.2,77.0,83.3,,,,,,,,,,,,,,,,33,311,213,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,14,12,15,7,3,14,,,410,11,74,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,35,38,543,24,21,28,159,14,10,18,78,1283:1,,,,,,3.0,,,,,3.1,,,,,67384,57983,76785,,,,,,,,,,62450,45521,79379,89554,69662,109446,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,400,28,0,731,67,58,77,51,5,0,11,73,792,62,84,3849,29.0,11.1,96,2.5,43,1.1,24,0.6,0,0.0,2718,70.6,969,25.2,304,9,3,15,46.6,448,13.3,
48385,Texas,Real,76.5,73.1,79.9,,,,,,,,,,,,,,,,82,508,385,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,17,16,15,17,9,4,16,,,670,20,1495,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,36,39,497,27,23,31,84,14,10,18,87,1151:1,,,,,,2.4,,,2.4,2.5,2.7,,,2.7,2.7,40834,35792,45876,,,,,,,,,,27300,21010,33590,37585,31704,43466,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,200,,0,861,76,68,85,99,10,3,17,62,695,53,70,3452,16.4,30.5,31,0.9,68,2.0,14,0.4,12,0.3,961,27.8,2361,68.4,90,3,0,6,50.6,3309,100.0,
48387,Texas,Red River,74.2,72.4,76.0,,,,,,,70.6,66.4,74.8,,,,73.9,71.7,76.1,279,556,484,629,,,,,,,750,560,984,,,,556,471,641,10,104,50,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,17,17,15,18,21,15,31,14,134,2310,19,2369,18,,,,,,,,,,,,,,,,,,,,22,26,16,39,,,,,,,,,,,,,,,,39,38,40,1491,22,19,25,257,10,7,13,33,3006:1,,,,,,2.8,,2.4,,3.0,3.0,,2.5,,3.2,41325,35421,47229,18929,9731,28127,,,,31233,18746,43720,,,,47917,37565,58269,67,51,43,,,,,,,,,,,,,,,,,,,12,19,9,35,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,1000,14,36,3800,77,73,80,644,14,9,19,64,3183,59,69,12023,19.6,25.3,1935,16.1,204,1.7,45,0.4,2,0.0,840,7.0,8867,73.8,17,0,0,1,51.4,9739,75.7,
